0085a6d1-0b32-479f-a560-0cbf6cffee9b	narrower	b7749be3-3af5-4003-bc5a-30741b5c3527
00a28aba-3218-4825-a8ed-5929fde51130	narrower	4e048a35-4aa2-4bc0-9d83-5ca43f21bf17
00a28aba-3218-4825-a8ed-5929fde51130	narrower	6bfdc366-a5da-4ae0-8882-2fe67713f7e0
00bf0451-768a-448d-855b-8f45a401b488	narrower	a93183bf-2621-41ff-9af8-82e355a7e11c
00bf0451-768a-448d-855b-8f45a401b488	narrower	e603973e-202a-49ac-a509-e236e7ead922
021bf00b-fbb1-487a-b79c-feacbb17b814	narrower	28391a47-6709-4ab7-9add-43f8c6b7d698
021bf00b-fbb1-487a-b79c-feacbb17b814	narrower	927ac971-50a5-462b-8857-8b6aa708c917
02695258-7117-47a3-8b32-bbf861dae234	narrower	d8d813db-664d-41a3-8bef-2252b1a9822c
02fb94bf-d412-425c-8f85-f9b9d5068268	narrower	236847fb-c866-457d-94ea-689ad103223c
02fb94bf-d412-425c-8f85-f9b9d5068268	narrower	7a76dd1e-8d1b-425f-8603-69da0818c305
0432df49-4127-42da-9eae-d07d8061f62d	narrower	22ea0d5d-4358-4568-8c42-c728869ba3b9
0432df49-4127-42da-9eae-d07d8061f62d	narrower	2ecb7a30-7d1b-47b0-98b6-979ff4f8d90d
0432df49-4127-42da-9eae-d07d8061f62d	narrower	5c266dc9-1682-4717-848b-9628ec8274f4
0432df49-4127-42da-9eae-d07d8061f62d	narrower	6772a809-fa3f-49b6-b82f-d2e82a96e44d
0432df49-4127-42da-9eae-d07d8061f62d	narrower	75c3d647-f4fe-4906-abfb-62aa052724b7
0432df49-4127-42da-9eae-d07d8061f62d	narrower	7dc05f81-dc62-4d77-af5d-8283b58fa184
0432df49-4127-42da-9eae-d07d8061f62d	narrower	8a35026c-af71-4e24-8d3b-688d2365635c
0432df49-4127-42da-9eae-d07d8061f62d	narrower	c1a06cd6-be85-4b13-ac12-83c09230db88
045d8dc4-1d48-4d18-b8ad-47e9df29100e	narrower	06ffa531-7258-46e4-ad8e-746bc1a552e1
045d8dc4-1d48-4d18-b8ad-47e9df29100e	narrower	4149c404-cb51-4f7c-93f2-cc346e8c9c98
045d8dc4-1d48-4d18-b8ad-47e9df29100e	narrower	d4f985c0-361e-49bd-af0f-9c7e6d95585c
052bc92d-760c-43ab-958e-2330c72a4212	narrower	37412f1c-d90a-43cf-86fb-d29e9fc29c6f
052bc92d-760c-43ab-958e-2330c72a4212	narrower	e27cd9b6-055c-480d-8d63-e2d366ca94d7
05cb3438-9392-4a86-b945-2ff240183683	narrower	064e41de-ff96-4ad5-b27d-452957cb0c1e
05cb3438-9392-4a86-b945-2ff240183683	narrower	29584f77-4bbc-4540-afae-cbc9764a2660
05cb3438-9392-4a86-b945-2ff240183683	narrower	36a49a69-5753-425f-9c0b-90449260b201
05cb3438-9392-4a86-b945-2ff240183683	narrower	aa916836-94a3-4ae6-8d69-8d9d938a69ab
05cb3438-9392-4a86-b945-2ff240183683	narrower	b0b76f16-4d88-4484-81e8-61ba83b239c4
05cb3438-9392-4a86-b945-2ff240183683	narrower	b815a806-57fc-4646-8e3f-38bb81b5d33b
060a0080-34de-404c-b235-ee69daa67ada	narrower	ffc3e032-af19-4cba-885d-737f1f777d73
064e41de-ff96-4ad5-b27d-452957cb0c1e	narrower	63844c95-4241-4571-9904-bd2045238baa
0650224c-0f98-4b97-a6ac-f6cf00b0b636	narrower	391c6d9f-9472-4ce3-b7bf-8be268890959
07313c54-6fb7-493e-90ce-d40c14615f6c	narrower	7ea71f6f-fc2d-4dcc-a1a3-5b324895dcc7
08c42eeb-abe1-44ee-bf30-a29f39897f40	narrower	0d96e774-3021-4d1d-a870-2d36b9392f4a
08c42eeb-abe1-44ee-bf30-a29f39897f40	narrower	4a677632-5b41-485a-8bf1-d9aae4c2da15
08c42eeb-abe1-44ee-bf30-a29f39897f40	narrower	cc4c298e-7c41-46b4-ac6c-6a2b71d476c5
09ad2d72-7da8-48dc-ae31-0b6b15bc1dc6	narrower	c103d494-74ee-4654-ad31-ab2ff29f6ffc
0bccc6b0-7563-4056-aff7-5436488dc37e	narrower	143d188d-70b4-456a-acde-7ecff3584dc7
0bccc6b0-7563-4056-aff7-5436488dc37e	narrower	823fc6a3-11f6-4d98-a220-0ea8db1ea48d
0bccc6b0-7563-4056-aff7-5436488dc37e	narrower	a039a9e8-4380-4e34-8ee5-b54465ca8fe6
0bccc6b0-7563-4056-aff7-5436488dc37e	narrower	d09f4eed-6861-497a-8c31-2451de4198cb
0bccc6b0-7563-4056-aff7-5436488dc37e	narrower	d159888a-76bb-4998-816d-6dabfe5df913
0bf709d0-834b-4448-a89c-7fb04cece64a	narrower	c35a5815-ee59-4223-88d0-1973837a6b58
0c67e976-ff93-4ca9-8ec7-ac06876e3e41	narrower	0ad73f36-1d96-4f3a-9e9c-721382a2ff1f
0c67e976-ff93-4ca9-8ec7-ac06876e3e41	narrower	0b516ce2-ea6c-4ae4-b742-a8a3623e8c81
0c67e976-ff93-4ca9-8ec7-ac06876e3e41	narrower	81c628f1-5365-4517-ae99-a6bdcc65ba24
0c67e976-ff93-4ca9-8ec7-ac06876e3e41	narrower	83e5b6ce-71db-4adb-a366-e7b587841d77
0c67e976-ff93-4ca9-8ec7-ac06876e3e41	narrower	bb4b7d56-0657-40f0-a445-d65be648f439
0cd8fe36-dfc3-43cd-882a-5dade629fe25	narrower	190c7945-b95c-42bb-b9de-961ac1c69cf0
0cd8fe36-dfc3-43cd-882a-5dade629fe25	narrower	1de32ce8-df3d-4ba6-b298-eb425e87c67b
0cd8fe36-dfc3-43cd-882a-5dade629fe25	narrower	c2a8caf5-4ee8-43ff-a3cd-bae7430e4e18
0d3c1001-9a67-4245-bc15-2aef8b239df1	narrower	f6951c79-0493-427a-a82f-0cba8f550dce
0d96e774-3021-4d1d-a870-2d36b9392f4a	narrower	aa115772-abcd-4903-8750-31e7739e733e
10352c4c-328e-4dac-a89c-44b6be1420e9	narrower	03b527bb-d9bd-4191-a424-775f6af730f0
10352c4c-328e-4dac-a89c-44b6be1420e9	narrower	0e362272-f233-4787-bfb1-1917f4c7c43a
10352c4c-328e-4dac-a89c-44b6be1420e9	narrower	4d3e0b8f-ce04-475e-933f-a82f26f1086f
104cfd93-5bc8-40a5-b878-bb46ad83f856	narrower	962806d2-e48f-424a-bc79-0e2496980d89
110fd131-cade-4ced-af28-a67791353e54	narrower	5b6b8b81-e659-42c1-8dd5-a0ac1d8e17a1
1198b23a-f82f-4189-8778-d9a742430a0f	narrower	08c42eeb-abe1-44ee-bf30-a29f39897f40
1198b23a-f82f-4189-8778-d9a742430a0f	narrower	7dc77768-bb18-4565-b7da-9d0de3cbbe63
1198b23a-f82f-4189-8778-d9a742430a0f	narrower	d913bd42-e79c-46a7-8714-14f2a6a0d82f
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	052bc92d-760c-43ab-958e-2330c72a4212
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	0bf709d0-834b-4448-a89c-7fb04cece64a
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	5c66325e-b247-4e52-92ec-544ae4d061cc
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	734e0a2e-5a5f-4bee-aff1-39389370e524
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	77030c6f-37d5-46d0-961c-b2a053ecb8d7
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	839b7158-09d9-4799-aacc-bb07d00c1668
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	8614801c-e2ae-4e99-93b0-cfecb09c4f35
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	8d3657d8-563a-47fb-a5c2-5592b08365b5
12c980a5-034f-4cd5-8ce7-fcfe109c675c	narrower	f8714203-d97f-4852-b051-3b63b2795faa
12df4518-adab-4191-a79f-74eb18ad1688	narrower	3c7d4f8a-c885-4c6d-a41b-b3ff1cb3669c
12df4518-adab-4191-a79f-74eb18ad1688	narrower	432182f0-ede2-4b63-8b2c-fd36f487fb53
12df4518-adab-4191-a79f-74eb18ad1688	narrower	e0e6ab19-9e03-4033-bc70-d0d1affa0ce1
149f7cd2-b593-4307-bf6f-77fbfd3ee961	narrower	d10d2908-8f22-4ff5-ae9e-a421a66de2f0
149f7cd2-b593-4307-bf6f-77fbfd3ee961	narrower	eee4c3b8-f7ac-4b04-b8d1-efaf29cd5922
14e75836-6f05-46f9-9c82-ca12468b0452	narrower	0d3c1001-9a67-4245-bc15-2aef8b239df1
14e75836-6f05-46f9-9c82-ca12468b0452	narrower	22f80759-3d33-4ae9-9489-a5aefedc54c3
14e75836-6f05-46f9-9c82-ca12468b0452	narrower	e4062af9-fc49-4826-9bdb-e549f3f0f191
17849784-ab0a-4622-9678-19c11f64c0d2	narrower	1740da38-f2ca-4378-add0-0c6ab3cf3492
17849784-ab0a-4622-9678-19c11f64c0d2	narrower	42401eb1-95bc-4ae0-b91f-453748889ac6
17849784-ab0a-4622-9678-19c11f64c0d2	narrower	814febcf-c079-4a9a-a15d-6fa689bc46f7
17849784-ab0a-4622-9678-19c11f64c0d2	narrower	cae50c91-4b35-41f6-a011-f187d2691ae0
188c4e44-9851-4a16-a960-85423574f287	narrower	0fdc9c2b-f474-411f-be90-cd7a9bb7fce9
188c4e44-9851-4a16-a960-85423574f287	narrower	1fedc564-4926-4c79-9384-c1e675f7a138
192cfa59-26ab-465e-9338-2b957e3d79ba	narrower	1961db3b-4f6b-43b7-b1b3-aaffffaf1c6f
192cfa59-26ab-465e-9338-2b957e3d79ba	narrower	7570d850-8c2e-4d28-876a-3dafdb3a1e3d
192cfa59-26ab-465e-9338-2b957e3d79ba	narrower	7f1915ca-1b47-4a79-8765-f4f332c70d67
192cfa59-26ab-465e-9338-2b957e3d79ba	narrower	96a1cc90-1742-4ae9-ab8e-346215b99e4d
192cfa59-26ab-465e-9338-2b957e3d79ba	narrower	fade9595-da99-4b29-b19d-3012ed63c51d
195984de-c722-4aa8-b43f-0a3365cecae6	narrower	7830c46f-4ad5-4c75-93fa-76d843e39fb9
195984de-c722-4aa8-b43f-0a3365cecae6	narrower	90308d03-64b1-42e3-867b-db8a5024bdb7
1ad04442-4f97-4a5e-aba8-4fc2889faeca	narrower	3eaeff93-c40a-4806-b3a3-74e6c69cc9ef
1ad04442-4f97-4a5e-aba8-4fc2889faeca	narrower	46bb355e-acf6-4eb1-8c29-18efb51f0ec0
1ad04442-4f97-4a5e-aba8-4fc2889faeca	narrower	61bab820-648f-4f84-9f2d-71b5f80c5835
1d567f6c-e6c1-4742-8d45-dad617ef0dfd	narrower	8e811b59-5880-4418-91f3-e85ebed90a3e
1d61ac8a-6360-432d-9729-f180ba76f24b	narrower	7e2ed2d0-d1fe-4e92-8a75-e2363e589b89
1d61ac8a-6360-432d-9729-f180ba76f24b	narrower	dbdf902c-f6b0-4349-8428-128343d4c4fd
1d61ac8a-6360-432d-9729-f180ba76f24b	narrower	df7b86b0-f489-4cac-9466-22ce145839b2
1d61ac8a-6360-432d-9729-f180ba76f24b	narrower	e157f837-ea12-40c3-be80-cc7e5e91ea07
1d8b779c-f72c-40fe-a8b9-22608c4e9df4	narrower	51375078-2b2e-438e-afa1-49bed3b06349
1d8b779c-f72c-40fe-a8b9-22608c4e9df4	narrower	7aaec0f1-299a-4440-af7f-400f5bf6f785
1d8b779c-f72c-40fe-a8b9-22608c4e9df4	narrower	a4440832-246b-4287-9e41-3ee3fa79f944
1f2f2335-7066-4862-b84f-06af69ad689a	narrower	25520bdc-f0ad-46d2-8ff9-f21bb50d2ce6
1f6c74df-a512-462e-99aa-8dcbaa98972a	narrower	00401515-e61c-4f33-bcb0-33ff40c6aa20
1f6c74df-a512-462e-99aa-8dcbaa98972a	narrower	8acd4863-b16d-4a45-b4b6-88daf8dbd43d
20e77e46-571d-42a4-b3f1-8eb284bc4034	narrower	17849784-ab0a-4622-9678-19c11f64c0d2
20e77e46-571d-42a4-b3f1-8eb284bc4034	narrower	2644fa0b-71fa-4676-b033-1ee21ddf6cf7
20e77e46-571d-42a4-b3f1-8eb284bc4034	narrower	a15ee526-3068-4a63-a064-eced44be0dc8
20e77e46-571d-42a4-b3f1-8eb284bc4034	narrower	a3229292-9723-4148-802c-478f0bce0b06
20e77e46-571d-42a4-b3f1-8eb284bc4034	narrower	a5377468-cbc4-4a5a-952e-c926524bf498
21f9da14-3656-47f3-8b52-c7f916e31e65	narrower	54ca0648-4321-4706-912c-46955e303049
21f9da14-3656-47f3-8b52-c7f916e31e65	narrower	e7e10b1f-0497-4793-8585-53ea781ba12a
22838313-b78b-47ec-b868-9028e48adb3f	narrower	d20088d3-fbe0-4a35-b4f8-3b9249447002
22ea0d5d-4358-4568-8c42-c728869ba3b9	narrower	3631ba39-93ae-4cb4-9b27-d4160065af77
22ea0d5d-4358-4568-8c42-c728869ba3b9	narrower	4b5513b7-450c-4919-a145-7d16f5cd2cdc
22ea0d5d-4358-4568-8c42-c728869ba3b9	narrower	707a943d-209a-417c-aab2-f71d82acf5f5
22ea0d5d-4358-4568-8c42-c728869ba3b9	narrower	a77a1e7c-3056-4bdc-9678-3f02c4512f9c
22ea0d5d-4358-4568-8c42-c728869ba3b9	narrower	e9c2a3e8-feaf-461a-a6ea-9fce15e57dab
22ea0d5d-4358-4568-8c42-c728869ba3b9	narrower	f58015a8-2f96-4d60-ab00-5b1be92f2b80
22f80759-3d33-4ae9-9489-a5aefedc54c3	narrower	279af454-ddf3-4bc0-a084-5aa24550780b
22f80759-3d33-4ae9-9489-a5aefedc54c3	narrower	633b43c5-b5f9-41c9-984a-8fcc99f924b2
22f80759-3d33-4ae9-9489-a5aefedc54c3	narrower	c320c0d3-5476-4161-a920-1c1e6b13263b
257bb258-ba7e-46da-a91d-1b925c963886	narrower	3542e9d6-0f45-4205-99b4-24d2fe0d0c83
